t_sec,target_speed_mmps,measured_speed_mmps,brake_percent,flags,fault_bits,target_steer_millirad,measured_steer_millirad
149.14,0,0,0,2,2,0,58
149.191,0,0,0,2,2,0,49
149.24,0,0,0,2,2,0,55
149.29,0,0,0,2,2,0,46
149.34,0,0,0,2,2,0,46
149.39,0,0,0,2,2,0,58
149.44,0,0,0,2,2,0,52
149.49,0,0,0,2,2,0,76
149.541,0,0,0,2,2,0,52
149.589,0,0,0,2,2,0,58
149.64,0,0,0,2,2,0,40
149.69,0,0,0,2,2,0,46
149.74,0,0,0,2,2,0,40
149.79,0,0,0,2,2,0,58
149.84,0,0,0,2,2,0,55
149.89,0,0,0,2,2,0,46
149.94,0,0,0,2,2,0,70
149.99,0,0,0,2,2,0,58
150.041,0,0,0,2,2,0,46
150.091,0,0,0,2,2,0,55
150.14,0,0,0,2,2,0,49
150.19,0,0,0,2,2,0,58
150.241,0,0,0,2,2,0,49
150.29,0,0,0,2,2,0,58
150.34,0,0,0,2,2,0,49
150.391,0,0,0,2,2,0,58
150.44,0,0,0,2,2,0,52
150.49,0,0,0,2,2,0,58
150.54,0,0,0,2,2,0,55
150.59,0,0,0,2,2,0,61
150.64,0,0,0,2,2,0,43
150.69,0,0,0,2,2,0,70
150.74,0,0,0,2,2,0,76
150.791,0,0,0,2,2,0,58
150.84,0,0,0,2,2,0,52
150.89,0,0,0,2,2,0,52
150.94,0,0,0,2,2,0,76
150.99,0,0,0,2,2,0,52
151.04,0,0,0,2,2,0,55
151.09,0,0,0,2,2,0,55
151.14,0,0,0,2,2,0,52
151.189,0,0,0,2,2,0,55
151.24,0,0,0,2,2,0,58
151.29,0,0,0,2,2,0,61
151.34,0,0,0,2,2,0,58
151.39,0,0,0,2,2,0,37
151.441,0,0,0,2,2,0,49
151.49,0,0,0,2,2,0,52
151.54,0,0,0,2,2,0,55
151.591,0,0,0,2,2,0,49
151.64,0,0,0,2,2,0,52
151.69,0,0,0,2,2,0,49
151.74,0,0,0,2,2,0,61
151.79,0,0,0,2,2,0,61
151.84,0,0,0,2,2,0,52
151.89,0,0,0,2,2,0,58
151.94,0,0,0,2,2,0,49
151.99,0,0,0,2,2,0,58
152.04,0,0,0,2,2,0,58
152.09,0,0,0,2,2,0,67
152.14,0,0,0,2,2,0,46
152.19,0,0,0,2,2,0,49
152.24,0,0,0,2,2,0,43
152.29,0,0,0,2,2,0,61
152.34,0,0,0,2,2,0,52
152.39,0,0,0,2,2,0,70
152.44,0,0,0,2,2,0,46
152.49,0,0,0,2,2,0,52
152.54,0,0,0,2,2,0,58
152.59,0,0,0,2,2,0,52
152.64,0,0,0,2,2,0,70
152.69,0,0,0,2,2,0,34
152.74,0,0,0,2,2,0,37
152.79,0,0,0,2,2,0,82
152.84,0,0,0,2,2,0,70
152.89,0,0,0,2,2,0,58
152.94,0,0,0,2,2,0,52
152.99,0,0,0,2,2,0,58
153.04,0,0,0,2,2,0,37
153.09,0,0,0,2,2,0,49
153.141,0,0,0,2,2,0,58
153.194,0,0,0,2,2,0,58
153.24,0,0,0,2,2,0,58
153.29,0,0,0,2,2,0,58
153.34,0,0,0,2,2,0,46
153.39,0,0,0,2,2,0,67
153.44,0,0,0,2,2,0,61
153.49,0,0,0,2,2,0,70
153.541,0,0,0,2,2,0,58
153.59,0,0,0,2,2,0,55
153.641,0,0,0,2,2,0,58
153.69,0,0,0,2,2,0,46
153.74,0,0,0,2,2,0,49
153.79,0,0,0,2,2,0,40
153.84,0,0,0,2,2,0,52
153.89,0,0,0,2,2,0,52
153.941,0,0,0,2,2,0,52
153.99,0,0,0,2,2,0,55
154.04,0,0,0,2,2,0,49
154.09,0,0,0,2,2,0,64
154.14,0,0,0,2,2,0,58
154.19,0,0,0,2,2,0,67
154.241,0,0,0,2,2,0,49
154.291,0,0,0,2,2,0,52
154.34,0,0,0,2,2,0,58
154.39,0,0,0,2,2,0,49
154.44,0,0,0,2,2,0,58
154.49,0,0,0,2,2,0,49
154.54,0,0,0,2,2,0,79
154.59,0,0,0,2,2,0,49
154.64,0,0,0,2,2,0,40
154.69,0,0,0,2,2,0,46
154.74,0,0,0,2,2,0,55
154.79,0,0,0,2,2,0,49
154.84,0,0,0,2,2,0,52
154.89,0,0,0,2,2,0,49
154.94,0,0,0,2,2,0,58
154.99,0,0,0,2,2,0,61
155.04,0,0,0,2,2,0,55
155.09,0,0,0,2,2,0,43
155.14,0,0,0,2,2,0,37
155.19,0,0,0,2,2,0,55
155.24,0,0,0,2,2,0,55
155.289,0,0,0,2,2,0,61
155.341,0,0,0,2,2,0,52
155.39,0,0,0,2,2,0,40
155.44,0,0,0,2,2,0,46
155.49,0,0,0,2,2,0,43
155.54,0,0,0,2,2,0,58
155.59,0,0,0,2,2,0,52
155.64,0,0,0,2,2,0,49
155.69,0,0,0,2,2,0,55
155.741,0,0,0,2,2,0,61
155.79,0,0,0,2,2,0,52
155.84,0,0,0,2,2,0,58
155.89,0,0,0,2,2,0,55
155.94,0,0,0,2,2,0,49
155.989,0,0,0,2,2,0,61
156.04,0,0,0,2,2,0,55
156.09,0,0,0,2,2,0,58
156.14,0,0,0,2,2,0,58
156.189,0,0,0,2,2,0,64
156.241,0,0,0,2,2,0,37
156.29,0,0,0,2,2,0,67
156.34,0,0,0,2,2,0,43
156.39,0,0,0,2,2,0,58
156.44,0,0,0,2,2,0,58
156.49,0,0,0,2,2,0,58
156.54,0,0,0,2,2,0,43
156.59,0,0,0,2,2,0,49
156.64,0,0,0,2,2,0,49
156.69,0,0,0,2,2,0,46
156.74,0,0,0,2,2,0,58
156.79,0,0,0,2,2,0,58
156.84,0,0,0,2,2,0,55
156.89,0,0,0,2,2,0,58
156.94,0,0,0,2,2,0,58
156.989,0,0,0,2,2,0,70
157.04,0,0,0,2,2,0,67
157.09,0,0,0,2,2,0,58
157.14,0,0,0,2,2,0,61
157.19,0,0,0,2,2,0,61
157.24,0,0,0,2,2,0,49
157.29,0,0,0,2,2,0,40
157.34,0,0,0,2,2,0,52
157.39,0,0,0,2,2,0,52
157.44,0,0,0,2,2,0,58
157.49,0,0,0,2,2,0,49
157.54,0,0,0,2,2,0,40
157.59,0,0,0,2,2,0,49
157.64,0,0,0,2,2,0,61
157.69,0,0,0,2,2,0,55
157.74,0,0,0,2,2,0,58
157.79,0,0,0,2,2,0,49
157.84,0,0,0,2,2,0,46
157.89,0,0,0,2,2,0,61
157.94,0,0,0,2,2,0,46
157.99,0,0,0,2,2,0,58
158.04,0,0,0,2,2,0,55
158.09,0,0,0,2,2,0,49
158.141,0,0,0,2,2,0,58
158.191,0,0,0,2,2,0,61
158.24,0,0,0,2,2,0,58
158.29,0,0,0,2,2,0,55
158.34,0,0,0,2,2,0,49
158.39,0,0,0,2,2,0,37
158.44,0,0,0,2,2,0,49
158.489,0,0,0,2,2,0,46
158.541,0,0,0,2,2,0,52
158.59,0,0,0,2,2,0,49
158.64,0,0,0,2,2,0,49
158.69,0,0,0,2,2,0,82
158.74,0,0,0,2,2,0,58
158.79,0,0,0,2,2,0,58
158.84,0,0,0,2,2,0,52
158.89,0,0,0,2,2,0,52
158.941,0,0,0,2,2,0,58
158.99,0,0,0,2,2,0,52
159.04,0,0,0,2,2,0,58
159.09,0,0,0,2,2,0,49
159.14,0,0,0,2,2,0,46
159.19,0,0,0,2,2,0,67
159.24,0,0,0,2,2,0,58
159.29,0,0,0,2,2,0,58
159.34,0,0,0,2,2,0,49
159.39,0,0,0,2,2,0,40
159.439,0,0,0,2,2,0,40
159.49,0,0,0,2,2,0,55
159.541,0,0,0,2,2,0,52
159.589,0,0,0,2,2,0,58
159.64,0,0,0,2,2,0,55
159.69,0,0,0,2,2,0,58
159.74,0,0,0,2,2,0,55
159.79,0,0,0,2,2,0,52
159.84,0,0,0,2,2,0,61
159.891,0,0,0,2,2,0,49
159.94,0,0,0,2,2,0,43
159.99,0,0,0,2,2,0,55
160.04,0,0,0,2,2,0,55
160.09,0,0,0,2,2,0,43
160.141,0,0,0,2,2,0,49
160.189,0,0,0,2,2,0,61
160.24,0,0,0,2,2,0,52
160.29,0,0,0,2,2,0,64
160.34,0,0,0,2,2,0,49
160.39,0,0,0,2,2,0,49
160.441,0,0,0,2,2,0,58
160.491,0,0,0,2,2,0,58
160.541,0,0,0,2,2,0,46
160.59,0,0,0,2,2,0,49
160.64,0,0,0,2,2,0,64
160.69,0,0,0,2,2,0,52
160.74,0,0,0,2,2,0,49
160.79,0,0,0,2,2,0,46
160.841,0,0,0,2,2,0,58
160.89,0,0,0,2,2,0,67
160.94,0,0,0,2,2,0,58
160.989,0,0,0,2,2,0,49
161.04,0,0,0,2,2,0,58
161.09,0,0,0,2,2,0,70
161.141,0,0,0,2,2,0,40
161.19,0,0,0,2,2,0,37
161.24,0,0,0,2,2,0,49
161.29,0,0,0,2,2,0,58
161.34,0,0,0,2,2,0,43
161.39,0,0,0,2,2,0,55
161.44,0,0,0,2,2,0,52
161.489,0,0,0,2,2,0,43
161.54,0,0,0,2,2,0,58
161.59,0,0,0,2,2,0,70
161.64,0,0,0,2,2,0,55
161.69,0,0,0,2,2,0,52
161.74,0,0,0,2,2,0,64
161.79,0,0,0,2,2,0,52
161.839,0,0,0,2,2,0,46
161.89,0,0,0,2,2,0,52
161.94,0,0,0,2,2,0,67
161.989,0,0,0,2,2,0,49
162.04,0,0,0,2,2,0,40
162.09,0,0,0,2,2,0,49
162.14,0,0,0,2,2,0,58
162.19,0,0,0,2,2,0,49
162.24,0,0,0,2,2,0,52
162.29,0,0,0,2,2,0,43
162.34,0,0,0,2,2,0,40
162.389,0,0,0,2,2,0,52
162.44,0,0,0,2,2,0,46
162.49,0,0,0,2,2,0,61
162.54,0,0,0,2,2,0,49
162.59,0,0,0,2,2,0,46
162.639,0,0,0,2,2,0,49
162.689,0,0,0,2,2,0,58
162.74,0,0,0,2,2,0,46
162.789,0,0,0,2,2,0,49
162.84,0,0,0,2,2,0,49
162.89,0,0,0,2,2,0,49
162.94,0,0,0,2,2,0,55
162.99,0,0,0,2,2,0,58
163.041,0,0,0,2,2,0,49
163.091,0,0,0,2,2,0,52
163.141,0,0,0,2,2,0,70
163.19,0,0,0,2,2,0,61
163.24,0,0,0,2,2,0,43
163.29,0,0,0,2,2,0,52
163.34,0,0,0,2,2,0,52
163.391,0,0,0,2,2,0,58
163.44,0,0,0,2,2,0,49
163.49,0,0,0,2,2,0,46
163.54,0,0,0,2,2,0,58
163.589,0,0,0,2,2,0,49
163.64,0,0,0,2,2,0,61
163.689,0,0,0,2,2,0,49
163.739,0,0,0,2,2,0,49
163.79,0,0,0,2,2,0,64
163.84,0,0,0,2,2,0,55
163.89,0,0,0,2,2,0,55
163.94,0,0,0,2,2,0,58
163.99,0,0,0,2,2,0,37
164.04,0,0,0,2,2,0,46
164.09,0,0,0,2,2,0,55
164.14,0,0,0,2,2,0,67
164.19,0,0,0,2,2,0,52
164.24,0,0,0,2,2,0,49
164.289,0,0,0,2,2,0,55
164.341,0,0,0,2,2,0,58
164.389,0,0,0,2,2,0,55
164.44,0,0,0,2,2,0,52
164.49,0,0,0,2,2,0,34
164.541,0,0,0,2,2,0,49
164.589,0,0,0,2,2,0,49
164.64,0,0,0,2,2,0,67
164.689,0,0,0,2,2,0,46
164.74,0,0,0,2,2,0,55
164.79,0,0,0,2,2,0,40
164.84,0,0,0,2,2,0,61
164.889,0,0,0,2,2,0,52
164.94,0,0,0,2,2,0,58
164.99,0,0,0,2,2,0,46
165.04,0,0,0,2,2,0,55
165.09,0,0,0,2,2,0,61
165.141,0,0,0,2,2,0,61
165.19,0,0,0,2,2,0,58
165.24,0,0,0,2,2,0,58
165.29,0,0,0,2,2,0,58
165.34,0,0,0,2,2,0,52
165.389,0,0,0,2,2,0,52
165.44,0,0,0,2,2,0,61
165.49,0,0,0,2,2,0,67
165.54,0,0,0,2,2,0,52
165.589,0,0,0,2,2,0,61
165.64,0,0,0,2,2,0,55
165.689,0,0,0,2,2,0,49
165.74,0,0,0,2,2,0,49
165.79,0,0,0,2,2,0,55
165.84,0,0,0,2,2,0,58
165.89,0,0,0,2,2,0,52
165.94,0,0,0,2,2,0,55
165.989,0,0,0,2,2,0,52
166.04,0,0,0,2,2,0,58
166.09,0,0,0,2,2,0,55
166.14,0,0,0,2,2,0,58
166.19,0,0,0,2,2,0,40
166.24,0,0,0,2,2,0,49
166.29,0,0,0,2,2,0,55
166.34,0,0,0,2,2,0,58
166.39,0,0,0,2,2,0,58
166.44,0,0,0,2,2,0,58
166.49,0,0,0,2,2,0,64
166.54,0,0,0,2,2,0,58
166.589,0,0,0,2,2,0,46
166.64,0,0,0,2,2,0,49
166.69,0,0,0,2,2,0,43
166.74,0,0,0,2,2,0,70
166.79,0,0,0,2,2,0,52
166.84,0,0,0,2,2,0,37
166.889,0,0,0,2,2,0,40
166.94,0,0,0,2,2,0,49
166.989,0,0,0,2,2,0,49
167.04,0,0,0,2,2,0,55
167.09,0,0,0,2,2,0,55
167.14,0,0,0,2,2,0,58
167.19,0,0,0,2,2,0,55
167.24,0,0,0,2,2,0,52
167.289,0,0,0,2,2,0,55
167.34,0,0,0,2,2,0,67
167.389,0,0,0,2,2,0,70
167.44,0,0,0,2,2,0,61
167.489,0,0,0,2,2,0,49
167.54,0,0,0,2,2,0,46
167.59,0,0,0,2,2,0,67
167.64,0,0,0,2,2,0,49
167.689,0,0,0,2,2,0,40
167.74,0,0,0,2,2,0,55
167.79,0,0,0,2,2,0,46
167.84,0,0,0,2,2,0,49
167.89,0,0,0,2,2,0,49
167.94,0,0,0,2,2,0,61
167.99,0,0,0,2,2,0,55
168.04,0,0,0,2,2,0,58
168.09,0,0,0,2,2,0,28
168.14,0,0,0,2,2,0,55
168.19,0,0,0,2,2,0,55
168.24,0,0,0,2,2,0,55
168.29,0,0,0,2,2,0,52
168.34,0,0,0,2,2,0,43
168.39,0,0,0,2,2,0,49
168.44,0,0,0,2,2,0,58
168.49,0,0,0,2,2,0,58
168.54,0,0,0,2,2,0,46
168.59,0,0,0,2,2,0,61
168.639,0,0,0,2,2,0,55
168.69,0,0,0,2,2,0,58
168.739,0,0,0,2,2,0,49
168.79,0,0,0,2,2,0,46
168.84,0,0,0,2,2,0,46
168.89,0,0,0,2,2,0,55
168.939,0,0,0,2,2,0,67
168.99,0,0,0,2,2,0,43
169.044,0,0,0,2,2,0,58
169.09,0,0,0,2,2,0,52
169.14,0,0,0,2,2,0,61
169.19,0,0,0,2,2,0,61
169.24,0,0,0,2,2,0,52
169.29,0,0,0,2,2,0,61
169.34,0,0,0,2,2,0,58
169.389,0,0,0,2,2,0,58
169.44,0,0,0,2,2,0,37
169.49,0,0,0,2,2,0,49
169.54,0,0,0,2,2,0,58
169.59,0,0,0,2,2,0,37
169.64,0,0,0,2,2,0,49
169.69,0,0,0,2,2,0,61
169.74,0,0,0,2,2,0,55
169.789,0,0,0,2,2,0,61
169.84,0,0,0,2,2,0,52
169.89,0,0,0,2,2,0,46
169.94,0,0,0,2,2,0,49
169.99,0,0,0,2,2,0,43
170.04,0,0,0,2,2,0,49
170.09,0,0,0,2,2,0,52
170.139,0,0,0,2,2,0,52
170.189,0,0,0,2,2,0,67
170.24,0,0,0,2,2,0,70
170.29,0,0,0,2,2,0,46
170.34,0,0,0,2,2,0,58
170.389,0,0,0,2,2,0,52
170.44,0,0,0,2,2,0,46
170.49,0,0,0,2,2,0,49
170.54,0,0,0,2,2,0,52
170.59,0,0,0,2,2,0,58
170.64,0,0,0,2,2,0,49
170.689,0,0,0,2,2,0,52
170.739,0,0,0,2,2,0,55
170.789,0,0,0,2,2,0,61
170.84,0,0,0,2,2,0,61
170.89,0,0,0,2,2,0,37
170.94,0,0,0,2,2,0,49
170.989,0,0,0,2,2,0,58
171.04,0,0,0,2,2,0,58
171.09,0,0,0,2,2,0,61
171.14,0,0,0,2,2,0,52
171.189,0,0,0,2,2,0,49
171.24,0,0,0,2,2,0,55
171.29,0,0,0,2,2,0,40
171.34,0,0,0,2,2,0,58
171.39,0,0,0,2,2,0,64
171.44,0,0,0,2,2,0,58
171.489,0,0,0,2,2,0,49
171.54,0,0,0,2,2,0,55
171.589,0,0,0,2,2,0,46
171.64,0,0,0,2,2,0,49
171.69,0,0,0,2,2,0,49
171.739,0,0,0,2,2,0,49
171.79,0,0,0,2,2,0,40
171.84,0,0,0,2,2,0,55
171.89,0,0,0,2,2,0,46
171.94,0,0,0,2,2,0,58
171.99,0,0,0,2,2,0,46
172.04,0,0,0,2,2,0,46
172.089,0,0,0,2,2,0,58
172.14,0,0,0,2,2,0,49
172.19,0,0,0,2,2,0,58
172.24,0,0,0,2,2,0,55
172.289,0,0,0,2,2,0,49
172.34,0,0,0,2,2,0,43
172.389,0,0,0,2,2,0,43
172.44,0,0,0,2,2,0,58
172.489,0,0,0,2,2,0,58
172.54,0,0,0,2,2,0,37
172.589,0,0,0,2,2,0,61
172.64,0,0,0,2,2,0,49
172.69,0,0,0,2,2,0,55
172.739,0,0,0,2,2,0,46
172.79,0,0,0,2,2,0,49
172.84,0,0,0,2,2,0,55
172.89,0,0,0,2,2,0,55
172.94,0,0,0,2,2,0,40
172.99,0,0,0,2,2,0,43
173.04,0,0,0,2,2,0,58
173.09,0,0,0,2,2,0,58
173.139,0,0,0,2,2,0,49
173.19,0,0,0,2,2,0,52
173.24,0,0,0,2,2,0,55
173.289,0,0,0,2,2,0,76
173.339,0,0,0,2,2,0,58
173.389,0,0,0,2,2,0,49
173.44,0,0,0,2,2,0,43
173.49,0,0,0,2,2,0,61
173.54,0,0,0,2,2,0,55
173.59,0,0,0,2,2,0,46
173.64,0,0,0,2,2,0,46
173.69,0,0,0,2,2,0,43
173.74,0,0,0,2,2,0,55
173.79,0,0,0,2,2,0,52
173.839,0,0,0,2,2,0,40
173.889,0,0,0,2,2,0,55
173.94,0,0,0,2,2,0,67
173.989,0,0,0,2,2,0,55
174.04,0,0,0,2,2,0,58
174.09,0,0,0,2,2,0,55
174.14,0,0,0,2,2,0,46
174.19,0,0,0,2,2,0,46
174.24,0,0,0,2,2,0,49
174.29,0,0,0,2,2,0,46
174.34,0,0,0,2,2,0,49
174.389,0,0,0,2,2,0,55
174.44,0,0,0,2,2,0,46
174.49,0,0,0,2,2,0,46
174.54,0,0,0,2,2,0,52
174.59,0,0,0,2,2,0,49
174.639,0,0,0,2,2,0,64
174.69,0,0,0,2,2,0,49
174.739,0,0,0,2,2,0,46
174.789,0,0,0,2,2,0,58
174.839,0,0,0,2,2,0,37
174.89,0,0,0,2,2,0,55
174.939,0,0,0,2,2,0,58
174.99,0,0,0,2,2,0,46
175.04,0,0,0,2,2,0,58
175.09,0,0,0,2,2,0,49
175.139,0,0,0,2,2,0,58
175.189,0,0,0,2,2,0,52
175.239,0,0,0,2,2,0,49
175.29,0,0,0,2,2,0,49
175.34,0,0,0,2,2,0,55
175.39,0,0,0,2,2,0,58
175.439,0,0,0,2,2,0,55
175.49,0,0,0,2,2,0,49
175.54,0,0,0,2,2,0,49
175.59,0,0,0,2,2,0,55
175.64,0,0,0,2,2,0,61
175.689,0,0,0,2,2,0,49
175.74,0,0,0,2,2,0,52
175.789,0,0,0,2,2,0,49
175.84,0,0,0,2,2,0,49
175.89,0,0,0,2,2,0,58
175.939,0,0,0,2,2,0,61
175.99,0,0,0,2,2,0,49
176.04,0,0,0,2,2,0,76
176.089,0,0,0,2,2,0,49
176.139,0,0,0,2,2,0,49
176.189,0,0,0,2,2,0,43
176.239,0,0,0,2,2,0,55
176.29,0,0,0,2,2,0,49
176.339,0,0,0,2,2,0,49
176.389,0,0,0,2,2,0,58
176.439,0,0,0,2,2,0,52
176.49,0,0,0,2,2,0,37
176.54,0,0,0,2,2,0,58
176.589,0,0,0,2,2,0,43
176.64,0,0,0,2,2,0,73
176.689,0,0,0,2,2,0,58
176.74,0,0,0,2,2,0,52
176.79,0,0,0,2,2,0,46
176.84,0,0,0,2,2,0,49
176.889,0,0,0,2,2,0,52
176.94,0,0,0,2,2,0,52
176.989,0,0,0,2,2,0,49
177.04,0,0,0,2,2,0,55
177.09,0,0,0,2,2,0,55
177.14,0,0,0,2,2,0,49
177.19,0,0,0,2,2,0,49
177.24,0,0,0,2,2,0,46
177.29,0,0,0,2,2,0,61
177.34,0,0,0,2,2,0,37
177.389,0,0,0,2,2,0,52
177.44,0,0,0,2,2,0,58
177.49,0,0,0,2,2,0,61
177.539,0,0,0,2,2,0,49
177.59,0,0,0,2,2,0,37
177.64,0,0,0,2,2,0,55
177.69,0,0,0,2,2,0,46
177.74,0,0,0,2,2,0,61
177.789,0,0,0,2,2,0,49
177.84,0,0,0,2,2,0,52
177.889,0,0,0,2,2,0,94
177.94,0,0,0,2,2,0,43
177.99,0,0,0,2,2,0,58
178.039,0,0,0,2,2,0,46
178.089,0,0,0,2,2,0,58
178.139,0,0,0,2,2,0,58
178.189,0,0,0,2,2,0,46
178.24,0,0,0,2,2,0,58
178.29,0,0,0,2,2,0,55
178.34,0,0,0,2,2,0,55
178.389,0,0,0,2,2,0,49
178.44,0,0,0,2,2,0,55
178.489,0,0,0,2,2,0,55
178.54,0,0,0,2,2,0,55
178.589,0,0,0,2,2,0,43
178.639,0,0,0,2,2,0,49
178.689,0,0,0,2,2,0,58
178.739,0,0,0,2,2,0,70
178.789,0,0,0,2,2,0,52
178.84,0,0,0,2,2,0,58
178.889,0,0,0,2,2,0,52
178.94,0,0,0,2,2,0,46
178.989,0,0,0,2,2,0,52
179.039,0,0,0,2,2,0,49
179.089,0,0,0,2,2,0,49
179.139,0,0,0,2,2,0,58
179.19,0,0,0,2,2,0,49
179.24,0,0,0,2,2,0,43
179.29,0,0,0,2,2,0,49
179.34,0,0,0,2,2,0,64
179.389,0,0,0,2,2,0,49
179.44,0,0,0,2,2,0,70
179.49,0,0,0,2,2,0,58
179.539,0,0,0,2,2,0,58
179.589,0,0,0,2,2,0,58
179.639,0,0,0,2,2,0,55
179.69,0,0,0,2,2,0,61
179.74,0,0,0,2,2,0,58
179.79,0,0,0,2,2,0,43
179.84,0,0,0,2,2,0,52
179.889,0,0,0,2,2,0,55
179.94,0,0,0,2,2,0,55
179.99,0,0,0,2,2,0,61
180.04,0,0,0,2,2,0,70
180.09,0,0,0,2,2,0,52
180.14,0,0,0,2,2,0,49
180.19,0,0,0,2,2,0,61
180.24,0,0,0,2,2,0,58
180.29,0,0,0,2,2,0,58
180.34,0,0,0,2,2,0,58
180.39,0,0,0,2,2,0,52
180.44,0,0,0,2,2,0,52
180.49,0,0,0,2,2,0,37
180.54,0,0,0,2,2,0,46
180.59,0,0,0,2,2,0,49
180.64,0,0,0,2,2,0,52
180.69,0,0,0,2,2,0,40
180.74,0,0,0,2,2,0,70
180.789,0,0,0,2,2,0,52
180.84,0,0,0,2,2,0,58
180.89,0,0,0,2,2,0,52
180.94,0,0,0,2,2,0,49
180.99,0,0,0,2,2,0,49
181.04,0,0,0,2,2,0,49
181.089,0,0,0,2,2,0,58
181.14,0,0,0,2,2,0,49
181.19,0,0,0,2,2,0,58
181.24,0,0,0,2,2,0,58
181.29,0,0,0,2,2,0,58
181.34,0,0,0,2,2,0,58
181.389,0,0,0,2,2,0,52
181.439,0,0,0,2,2,0,58
181.489,0,0,0,2,2,0,67
181.54,0,0,0,2,2,0,52
181.59,0,0,0,2,2,0,46
181.64,0,0,0,2,2,0,67
181.689,0,0,0,2,2,0,49
181.74,0,0,0,2,2,0,49
181.789,0,0,0,2,2,0,52
181.839,0,0,0,2,2,0,49
181.889,0,0,0,2,2,0,46
181.939,0,0,0,2,2,0,55
181.99,0,0,0,2,2,0,64
182.039,0,0,0,2,2,0,58
182.089,0,0,0,2,2,0,46
182.14,0,0,0,2,2,0,55
182.189,0,0,0,2,2,0,61
182.24,0,0,0,2,2,0,52
182.289,0,0,0,2,2,0,61
182.339,0,0,0,2,2,0,58
182.389,0,0,0,2,2,0,49
182.439,0,0,0,2,2,0,52
182.489,0,0,0,2,2,0,43
182.539,0,0,0,2,2,0,49
182.589,0,0,0,2,2,0,43
182.64,0,0,0,2,2,0,49
182.69,0,0,0,2,2,0,73
182.739,0,0,0,2,2,0,55
182.789,0,0,0,2,2,0,49
182.839,0,0,0,2,2,0,52
182.889,0,0,0,2,2,0,61
182.94,0,0,0,2,2,0,40
182.99,0,0,0,2,2,0,46
183.039,0,0,0,2,2,0,52
183.089,0,0,0,2,2,0,49
183.14,0,0,0,2,2,0,52
183.189,0,0,0,2,2,0,43
183.239,0,0,0,2,2,0,49
183.289,0,0,0,2,2,0,52
183.34,0,0,0,2,2,0,40
183.389,0,0,0,2,2,0,70
183.44,0,0,0,2,2,0,52
183.49,0,0,0,2,2,0,55
183.54,0,0,0,2,2,0,49
183.589,0,0,0,2,2,0,58
183.64,0,0,0,2,2,0,67
183.69,0,0,0,2,2,0,49
183.74,0,0,0,2,2,0,49
183.789,0,0,0,2,2,0,61
183.84,0,0,0,2,2,0,49
183.889,0,0,0,2,2,0,49
183.94,0,0,0,2,2,0,52
183.989,0,0,0,2,2,0,49
184.04,0,0,0,2,2,0,43
184.09,0,0,0,2,2,0,58
184.139,0,0,0,2,2,0,49
184.189,0,0,0,2,2,0,49
184.24,0,0,0,2,2,0,52
184.289,0,0,0,2,2,0,43
184.34,0,0,0,2,2,0,73
184.389,0,0,0,2,2,0,58
184.44,0,0,0,2,2,0,49
184.489,0,0,0,2,2,0,58
184.54,0,0,0,2,2,0,49
184.589,0,0,0,2,2,0,43
184.64,0,0,0,2,2,0,55
184.689,0,0,0,2,2,0,61
184.74,0,0,0,2,2,0,52
184.789,0,0,0,2,2,0,52
184.84,0,0,0,2,2,0,70
184.889,0,0,0,2,2,0,58
184.939,0,0,0,2,2,0,43
184.99,0,0,0,2,2,0,55
185.04,0,0,0,2,2,0,43
185.089,0,0,0,2,2,0,49
185.14,0,0,0,2,2,0,55
185.189,0,0,0,2,2,0,58
185.239,0,0,0,2,2,0,58
185.289,0,0,0,2,2,0,58
185.34,0,0,0,2,2,0,49
185.389,0,0,0,2,2,0,31
185.44,0,0,0,2,2,0,52
185.489,0,0,0,2,2,0,55
185.539,0,0,0,2,2,0,52
185.589,0,0,0,2,2,0,52
185.64,0,0,0,2,2,0,37
185.69,0,0,0,2,2,0,52
185.74,0,0,0,2,2,0,58
185.789,0,0,0,2,2,0,49
185.839,0,0,0,2,2,0,43
185.889,0,0,0,2,2,0,55
185.94,0,0,0,2,2,0,46
185.989,0,0,0,2,2,0,49
186.039,0,0,0,2,2,0,52
186.089,0,0,0,2,2,0,58
186.14,0,0,0,2,2,0,52
186.189,0,0,0,2,2,0,40
186.24,0,0,0,2,2,0,49
186.289,0,0,0,2,2,0,46
186.34,0,0,0,2,2,0,55
186.39,0,0,0,2,2,0,61
186.44,0,0,0,2,2,0,49
186.489,0,0,0,2,2,0,46
186.54,0,0,0,2,2,0,52
186.589,0,0,0,2,2,0,43
186.639,0,0,0,2,2,0,52
186.689,0,0,0,2,2,0,70
186.739,0,0,0,2,2,0,49
186.789,0,0,0,2,2,0,67
186.839,0,0,0,2,2,0,55
186.889,0,0,0,2,2,0,55
186.94,0,0,0,2,2,0,46
186.989,0,0,0,2,2,0,67
187.039,0,0,0,2,2,0,58
187.089,0,0,0,2,2,0,49
187.14,0,0,0,2,2,0,49
187.189,0,0,0,2,2,0,55
187.24,0,0,0,2,2,0,52
187.29,0,0,0,2,2,0,52
187.34,0,0,0,2,2,0,49
187.389,0,0,0,2,2,0,55
187.44,0,0,0,2,2,0,37
187.489,0,0,0,2,2,0,58
187.54,0,0,0,2,2,0,52
187.59,0,0,0,2,2,0,46
187.64,0,0,0,2,2,0,58
187.689,0,0,0,2,2,0,58
187.739,0,0,0,2,2,0,49
187.789,0,0,0,2,2,0,40
